City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
701,Oussouye,SN,12.485,-16.5469,78.28,89,51,6.08,broken clouds
702,Mnogovershinnyy,RU,53.9353,139.9242,29.89,67,83,19.6,light snow
703,Todos Santos,MX,23.45,-110.2167,77.31,84,0,3.09,clear sky
704,Camabatela,AO,-8.1881,15.375,62.02,97,92,2.55,overcast clouds
705,Port-Cartier,CA,50.0334,-66.8654,48.42,93,100,3.62,overcast clouds
706,Kharp,RU,66.8014,65.8081,36.46,76,57,3.58,broken clouds
707,Chaiya,TH,9.3862,99.1986,89.58,69,100,4.65,overcast clouds
708,Bulawayo,ZW,-20.15,28.5833,67.6,38,0,12.21,clear sky
709,Alihe,CN,50.5667,123.7167,42.87,26,49,9.26,scattered clouds
710,Rudraprayag,IN,30.2833,78.9833,81.72,61,8,4.09,clear sky
711,Kavaratti,IN,10.5669,72.642,81.46,77,72,13.24,broken clouds
712,Muroto,JP,33.2833,134.15,74.55,73,96,14.5,overcast clouds
713,Gibara,CU,21.1097,-76.1317,76.32,85,84,4.92,broken clouds
